roleid,name,description
c6d6528e-8e65-442f-9dfb-ab07441a324b,Sales Manager,
f23965df-a12b-4cfd-aba5-ab2f108a4305,CSR Manager,
95ca2060-685f-4e4b-993f-ab3400f5a243,Bulk Archival Role,
20acdcad-7660-4f59-a4cd-ab885918ece6,(Deprecated) Metadata Store Reader,
2eb1c42c-3a66-4968-a4ea-ab9966336544,Sales Sequence Stats Service User,
ba7c0732-d336-43b4-a5b0-ab9975fea5ed,Sales Work Assignment API Access,
2ef7be97-37d0-413e-addd-abb161bf59a3,Help Page Consumer,
9f4b617c-4b24-4428-9372-ac06054b945b,Support User,
2e369067-ad0e-4adc-bd37-ac2a21ce6266,Cards Role,
df349fb8-921b-4596-90d7-ac3716478074,IntegratedSearchApp,
8fab023c-5dfe-4a31-957a-ac622be5a24e,Shared Sms Channels Role,
c90bb26d-e7d5-4ef9-9115-ac72cd9423fe,CCaaSCTQDVWarmpathRole,
ffadce64-3542-4bf1-a83a-ac9941104680,Federated Knowledge Role,
a6128a0e-a616-447d-a088-aca2e4faed33,Sustainability BusinessUnit - ingest - full access Role,
d36d30b7-c7db-4948-8368-acd5a13dce99,Power BI workspace contributor,
da3e9e88-8425-4133-a2e4-acdd404f2d6b,Copilot for Service Administrator,
c2f8bba8-b451-43f9-838c-acdf791c8f0b,Cards Role,
09d012bf-5067-45aa-ad9c-aceb2e4eeff8,FileStoreService App Access,
0364928b-daa9-400d-ac66-acec119e046f,Sales Who Knows Whom Search Admin,
a145303a-286d-4326-ada9-ad62b11704e5,Help Page Consumer,
e703911e-401c-4ff8-8ae6-ad68f6259811,Forecast AppUser,
3ce5938a-7781-4200-aab7-ad830efd7040,Paramount Support BU Manager,
ef4a06ef-7606-476a-b982-ada7cec1f45d,DataLakeFolderEntityContributor,
d1b40cd4-787d-44ff-b306-adbdeb99143a,Sales Conversation Intelligence Data Owner,
0fe10cc5-3f54-45b9-8a0b-adc34860091d,Paramount Support Associate,
4c741c72-3016-4e08-9ed9-ae0e4a1b2bc1,PCS BU Manager,
cb918a1e-efd8-4563-91bd-ae2cca8f0b81,Desktop Flows Machine User Can Share,
cb52ef4d-ef33-4de6-a4c7-ae45433d8f10,Marketing Manager,
999ddf6c-dbb5-4360-b59e-ae6d0f3cf831,SuggestedActionS2SRole,
bb945608-e24b-4002-8126-ae7b4b0fea97,Service Reader,
5f54ddbf-144b-41d4-b4fc-aea976e643f9,Global Active Metrics Monitoring Alerting Custom Role,
80c53da8-09f8-497f-ab43-aeec74609c91,Paramount MSS PMO/QA,
bb82a68b-3b06-44d5-8fd0-af1ba28c54b3,App Opener,
adca92c6-36e9-4195-a58a-af488751f6dd,D365ChannelDefinitions User,
3569155d-c196-40fa-bee7-af4a7f61c1e7,Sequence Manager,
a75a6d67-1730-4298-8fc7-af7e93064fa1,Portal Application User,
9c487d7e-afb8-48b8-bc67-afabb538e5a1,Desktop Flow Machine Configuration Admin,
8e7c6d18-4d0c-4538-98c0-afd01138f235,Synapse Link Service Access,
af98881f-a302-42ba-8589-afe87cac8d13,D365ChannelDefinitions Admin,
01983ca1-898e-42d8-a1a5-b00daa710761,Desktop Flows Machine Owner,
5ae42672-ed0a-4eb2-8945-b0cc49ae4e26,PCS BU Manager,
9aff1677-74cd-4e4f-87a9-b0cc510b4b85,(Deprecated) Marketing Realtime Feature Configuration Reader,
26e6e016-e14e-4610-8337-b102e2cac5e6,Knowledge Manager,
de7bdb58-7033-4769-9a63-b1153abeb4e1,Help Page Consumer,
301ef12e-04c7-46fb-8ffb-b136ab19788a,PCS BU Manager,
97a10fda-c5a5-41ed-8eab-b13f0e82a8cf,PCS Business Development Manager,
9f263497-8775-4d6d-bca1-b149eb17e0d8,DataLakeWorkspaceAppAccess,
a52248e2-0909-4e24-8e19-b15083c783d5,Salesperson,
f9a3b04b-ddeb-4a71-b2bf-b16f8a7a6289,Marketing Manager,
2e194a02-986e-4ad3-9ab1-b191580753ac,Environment Maker,
963262e8-5aaa-4130-8a6e-b1b866ccd7fc,System Customizer,
36491c22-df5c-4155-927c-b1d8d2848e3b,Omnichannel CDS Flush Role,
87786aeb-95e8-400e-a97d-b1d9da294f93,Email engagement app user role,
84012ef2-00bd-412e-8654-b1e3a90feafc,Power Automate AI Flows Application User,
14a1e356-555c-4c08-bb00-b1e5ff46d37b,Forecast manager,
2163d188-1f68-4c0f-a54c-b1f7378bf97d,Desktop Flows Machine Application User,
252e705f-19c1-48a3-b01d-b21b28f1c412,Sales Work Assignment API Access,
29d6f8a2-1a45-4833-a776-b2220ee7d0c9,Sequence Manager,
afd66a78-57d5-4bad-a60d-b226b1a8b5d3,Sales Sequence Stats Service User,
3aab19d2-6fc2-4f05-9f6b-b23137dd4c3c,Federated Knowledge Role,
4d838298-d154-42e5-8304-b28dd7b0f8ac,Dataverse as a Cluster App Role,
e8cf8f21-ea68-4cb5-92fb-b2bb2dc891a8,Service Writer,
f654b836-0f49-4c1c-b603-b2df88fb877b,Desktop Flows Module Developer,
4b8c947b-b18e-401e-9b78-b3087d2526fc,D365ChannelDefinitions Admin,
dd598c32-c2ad-4c7f-ae65-b344854adc85,Dynamics 365 App for Outlook User,
cddf549e-1fad-435f-bc0f-b3a2c53539a3,Forecast manager,
93e6169e-4983-4a91-9999-b3aa0713b44e,Analytics Report Author,
8dbf10e2-48c5-4c35-a712-b3b9096ce982,Copilot for Service User,
ebb0a4ff-674e-4c5b-a12b-b3cc906997e4,Sales Work Assignment API Extended Access,
cb6937e3-1075-40ad-9137-b3ccd4955c2c,Process Mining Application,
c0a03885-395d-4b11-8f63-b3de849ecdac,Portal RP Service Role,
f6932ad7-cd99-4f16-a3b2-b3eeda082730,SalesInsights AutoCapture Admin,
6fe29f86-7714-49ce-b05d-b41bd2f2a8ec,IoT - Administrator,
ee9dca0f-b048-46c9-9771-b43d5ef42914,Flow-CDS Native Connector Role,
6d8e4e7d-4d19-4fb8-9b38-b45a92d79724,(Deprecated) Marketing Realtime Feature Configuration Reader,
3d12279d-c6c2-4fe1-9c64-b4cc491d673e,Help Page Author,
927c4ac6-af80-43f3-b99f-b4f73c043921,SupportUserCustomAPI Role,
f216a930-8c9a-459a-a7f9-b4fda8c5a3d0,Power BI workspace contributor,
78995b14-ee3c-4e9c-9121-b5086dd7b492,Sync Permissions,
e18f68e8-31f8-4cea-87d5-b55f7e1a2b28,Scheduler,
6706a95b-e461-4227-bed5-b5789f1d0657,Copilot for Service User,
1b1ab788-95f1-4f0b-9037-b583905d8e31,Playbook User,
2693cd29-7e25-48d1-b72b-b5a915b86a0b,EAC App Access,
8d2663d8-3767-4890-bdb6-b5ac5082cdf3,Power BI workspace admin,
d8bff1fe-aa41-4545-acb4-b5b3d3823e2f,Desktop Flows Machine Application User,
3e8e07b6-a743-49de-9c07-b5ed7dcb8ea1,PCS Renewal Sales,
668e6f42-599e-4d34-b2ff-b61d3b80d967,Paramount MSS Shift Lead,
9094f3e2-40e1-491f-b8d9-b621a38f60ef,Sales Sequence Stats Reporting Service User,
4ed687f2-a4d2-42b3-82b5-b621ab218b08,Sync Skills,
eacf25f5-3f34-4320-93f0-b64d24a1d156,Power BI workspace viewer,
605322af-217a-4f13-a51b-b64ec35ecc2a,IoT - Endpoint User,
fb3a3d08-8c91-42ce-88ed-b65c63ec4063,Basic User,
3c86d8c3-123d-4efb-b8f6-b66e79d0784d,Forecast user,
c7d23298-617e-4aec-94aa-b67cbef2ff2e,(Deprecated) Marketing Realtime Feature Configuration Reader,
291d254b-fe58-46a0-8535-b6a151877719,Omnichannel Messaging Platform Role,
68c40067-4d2b-4662-926d-b6b59b0e5aaa,SupportUserCustomAPI Role,
49a61a6f-d184-4ed5-9d08-b6b83f35c002,Project Background Services App Role,
04d3526e-0a5f-41d0-84bd-b6e5fd18ba5f,Paramount MSS Shift Lead,
f0f5a194-2ec0-43e8-aed7-b6fa60de64e8,Tour Author,
ab75668e-aa01-4d45-b7d5-b7070299e66f,DataLakeWorkspaceAppAccess,
aac15cb9-ab48-4ab9-b7cd-b74159fc80e0,Paramount MSS Shift Lead,
ef6c67b3-ef80-4612-827d-b760d5b369c8,Non-Relational Data App Access,
08118ed7-3d64-43df-b1a3-b7863219ddaa,Paramount Support BU Manager,
b224c529-9045-478d-b837-b79e8f1257dc,PCS Country Manager,
84bbb90e-d434-4763-b010-b7b59bc6b86e,Activity Feeds,
4de56fdd-fdc9-479b-87c2-b7c14be2cd89,Desktop Flows Runtime Application User,
fa543829-a842-439a-9226-b7f229495b28,Power Automate AI Flows Application User,
f52dee06-eae8-4b9d-8936-b8154f0f29ba,VA Analytics Role,
16eeae55-2473-4979-844a-b83bdbd30b2b,Analytics Report Author,
eec6f336-71b9-487c-aed1-b83be83a9ff4,Power BI Embedded App Access,
1c1288ee-16cc-4093-9d63-b86b7b597a60,Power BI workspace viewer,
5a95ba1d-976f-42aa-b0ec-b86f6eafba0a,Sales Copilot User,
b405e58a-b579-4c0d-92cd-b88fc7bcf328,Forecast manager,
699f75a9-b3bc-4465-bc2f-b8aecd0dadbe,Microsoft Copilot User,
2f551996-f4eb-4b45-b3ae-b8d27ebb5e07,FileStoreService App Access,
8b22bafd-61ac-4b26-a185-b8d2ee970dc5,PCS Presales User,
69657a42-17bd-4e50-a797-b8e49aee05b7,Cxp Dataverse Datasource Services User,
c5d49f22-c0ed-46a2-b540-b8f95d267232,BizQAApp,
8ed65559-bab5-4dab-b7b1-b8f9ef8a48b5,Desktop Flows Module Developer,
c881d214-5d94-4cb9-8738-b90c9695c900,PCS Business Development Manager,
2bf2aaed-e22b-48d0-897d-b91076129703,Knowledge Manager,
375338a8-b881-4f3e-8e83-b926c049fae5,Vice President of Marketing,
37665986-2d2e-40d4-8c4e-b9550612afe3,Omnichannel API access,
f9dae53f-6eae-4936-85ae-b956e6616ae3,Customer Service Scheduler,
80bbe6f6-8ce8-4390-8d81-b9a59887f589,Power BI workspace viewer,
ecc3b97d-dfaf-43b2-8c7c-b9f194a39481,Approvals User,
0146e1af-5ff7-4ae3-a625-ba3dcbf322c4,Paramount MSS Analyst,
724a1422-9ac2-42aa-8ad7-ba4175e96789,Forecast AppUser,
bde771a6-8fb7-422e-8655-ba7c65003405,Approvals User,
3a7e5779-d7ff-437c-bce1-ba922bfaeed9,Playbook User,
2a02be2e-5c80-4b72-a7ff-baaae7ed54c5,Paramount MSS Shift Lead,
e124c1b8-e1f3-407a-8703-bab2ff7de508,Forecast AppUser,
1e9a2318-bea8-48fe-be2c-bae322d44992,ContextualAIS2SRole,
d8abf8f9-73df-4bad-9b60-bae846b28ead,DataProcessingConfigTableAppAccess,
9549f8f0-9eb6-4b89-84a1-baf1bb30f1da,Activity Feeds,
a0537877-879d-4b70-a391-bb07b94fbba2,DataLakeFolderEntityContributor,
0d228792-81d7-4fac-bc49-bb5706bcc20b,CCI admin,
0996354f-d9d4-4b1f-bc6a-bb74da8e2f81,(Deprecated) Marketing Realtime Feature Configuration Services User,
fd54a9c5-bdac-4903-89ec-bb8c566b9617,PCS Marketing User,
173a355f-6523-4549-b093-bb9430efb096,Global Discovery Service Role,
594b45d5-6ac1-4931-a160-bbb672443c5a,Cxp Personalization Services User,
6839ab63-d69e-4929-ac41-bbd684d05d32,Omnichannel administrator,
3ba2a6af-220d-4083-8867-bbf192c59fe7,Sales Copilot Administrator,
3cc69f17-9771-4df8-99d9-bbfe397c2698,PCS Presales User,
5c849e19-b419-4b3d-892b-bc36d5277a45,CCaaSCTQDVDiagnosticsRole,
255ee185-7158-41df-891f-bc3ef9b60365,Sales Work Assignment API Access,
5fbd141f-8b0d-4767-95da-bc8dbe3f0665,Approvals Administrator,
eeb7562f-6eb4-42cb-a6cb-bc98c6bb4782,Tour Author,
af96e2e6-aa3c-4fdd-a8eb-bcc46fe0d342,Portal RP Service Role,
bc4460d2-3dd0-458e-b427-bcddd3e41259,Channel Access,
0499f122-d715-4851-a718-bcf24b5c8cbd,Approvals User,
d8432483-05d1-4796-8a1e-bcf7b7277d46,Process Mining User,
10b3e32b-9b4c-4bfe-a7d5-bd0e2d381992,Sales system access,
bec05a59-b791-4d23-b1a8-bd4b3a051064,Bot Contributor,
c7034845-a1c2-4df7-903d-bd740a32a7ab,DataLakeFolderEntityContributor,
2445edb2-ec92-4768-816d-bd934664a812,CCA Analytics App,
bbc8e794-532b-4f38-a0ea-bda923d6a908,Sustainability all - ingest - full access Role,
9a2858dd-041c-4db0-9277-be0cd7e99d21,Activity Feeds,
71284a15-d668-41ec-9fb2-be42877cfce6,Export Customizations (Solution Checker),
1d301c81-19b5-484f-ac17-be79adf7ca95,Office Collaborator,
f5bc851a-0b04-4601-ad10-be819496df61,Power BI workspace contributor,
31b330cd-b5fc-4414-823d-be9ed38581ae,Synapse Link Service Access,
3b92a4ca-6801-4b67-a67f-beb30a00f067,Sustainability all - ingest - full access Role,
dfcb8dab-fb1b-439b-bd6e-bede985e5ad3,Service Deleter,
21d0a013-f91d-4930-a3b7-bf1d4fd61b6a,Power Platform Dataflows Service Role,
ebed91b5-2ab6-417d-990e-bf308648de09,D365ChannelDefinitions User,
92949608-2803-4819-9d3a-bf43a9ca25bd,Environment Maker,
03efcfbc-3e63-4d54-a565-bf465206653d,Omnichannel CDS Flush Role,
549c5167-0fe2-4017-86f8-bf6f941bb865,Approvals User,
e550e26e-c519-4158-b62e-bfa2d651153f,IoT - Endpoint User,
f5aca20a-7eca-408f-aab6-bfb996fe4c1d,Sales Sequence Stats Reporting Service User,
735c6581-3b60-4060-97e4-bfc8d8eff91f,Tour Author,
3dbde360-a8be-43a0-bb1d-bfdf086e9187,Flow-RP Role,
7285890b-265c-4ef9-b206-c0107e6dfe7c,Delegated Mailbox Approver,
bd57ace1-4431-4145-88cf-c01eb4a842fb,Sustainability BusinessUnit - ingest - full access Role,
906d062c-871f-4cd9-b3e1-c037f17fc408,AIB Roles,
51a2d0da-b451-4b3b-9df3-c03831fdc899,Sales Copilot Administrator,
22bb002f-5e51-44a2-b015-c039073a1be9,Power Platform Dataflows Service Role,
ba91c126-ba47-4bab-b8ab-c08658936266,App Deployment Orchestration Role,
8c252f01-01e7-4975-b9e0-c08b0c01dfb8,Sales Team Member,
4c39ca15-e9a8-427f-9605-c0b7d5769485,(Deprecated) Metadata Store Updater Service Role,
a3dbcbfe-3742-410c-9da8-c0d0299a46d5,Teams Chat Sync App Access,
bbcdda45-4dc5-4516-ba55-c10ff0569932,CSR Manager,
b2a4b1d3-2591-4aec-b905-c1167ceaa63f,Omnichannel agent,
1fc41cca-5e54-4859-ad1d-c14b03c64c02,Sales Work Assignment API Access,
c95980b3-97dc-4762-a037-c15fe02dae8c,Deflection Service Role,
53ea0426-9c27-46d8-a620-c16448ff20e2,BusinessApplicationPlatformRole,
04070831-0c65-4448-b612-c16ce84a31cb,D365ChannelDefinitions User,
a2f87989-0b4b-458e-99da-c1a061aaa272,Vice President of Marketing,
f1051237-de7e-4d12-8562-c1becfe03c42,Customer service app access,
e0ce931e-3c6a-4bbc-93e6-c21e9a0f6a7d,Sales Manager,
7819beec-a5f2-416d-818e-c2482b3b5d85,CCaaSCTQDVDiagnosticsRole,
e6e93efe-8dc3-4147-85f5-c278b12f1193,Sequence Manager,
2e048b8a-8a94-48bc-9eeb-c28b9fd699e9,Basic User,
172052ef-d0e5-411e-8109-c2a7bae19f67,Power BI workspace contributor,
6d2a48d7-eca8-418f-ae31-c2abf637430c,Omnichannel Assignment API access,
fdabb514-7a43-4dba-9d83-c2b7b3045c4e,Power Apps Checker Service Role,
3d873758-c946-491b-b34c-c2c4526b2ac8,Customer Service Representative,
66f22109-0a88-4e26-aa2d-c2cc6bcc2e43,App Profile User,
378c1a14-8378-4422-847b-c2e3d908d534,Channel Access,
65f729ae-924e-49a1-95d4-c337160b3205,Delegate,
1a9b6456-a3d6-4d29-b70b-c3699a5dcf2d,Desktop Flows Machine Application User,
442e9d54-eadf-4eea-b47f-c36e1e54036f,Sales Work Assignment API Access,
d8c76132-d4bb-4d3b-864f-c399ae416445,Paramount MSS Shift Lead,
b7aa3c96-dbc1-4ede-bb30-c3a0b8a9aa49,Report Service Role,
a4a1b09c-a20b-4fc1-960c-c3fef9a86398,Copilot for Sales Integration User,
2662d425-8259-4bde-a986-c40fc97498dc,Global Discovery Service Role,
6716df0e-7efd-4f4b-9158-c45ef7f15bfc,Paramount MSS Analyst,
ca10240c-9f35-4166-8bbb-c4a4732d9260,Sustainability BusinessUnit - full access Role,
3458c416-48c5-4442-839d-c4ab2e28c60a,App Deployment Orchestration Role,
44080941-21f7-42c4-98ed-c4b52221135e,Help Page Author,
b06702a5-c043-4461-8f31-c4c1cf714dbc,Approvals Administrator,
4b3f0527-7578-4386-8f68-c4cc2676fb38,Sales system access,
02532bc1-a0d9-4ae7-8c6a-c4eb8f501d49,Sales Conversation Intelligence Data Owner,
a913c5fd-b3f7-4da7-8079-c5468c655c92,CCaaSCTQDVDiagnosticsRole,
83a853e6-0335-486f-bcf6-c54699bfa340,Sales Work Assignment API Extended Access,
a4c46f38-01d6-43d7-9934-c55992359676,Playbook Manager,
8bfad24c-6289-4539-85b5-c566c65ef765,Delegate,
418738c5-1b75-4f0d-8b07-c5748cb84733,Copilot for Service User,
e8b74ab8-2587-45bd-b9e2-c5a707a7a9e0,PCS Sales Manager,
f8d7dbfc-bfb5-4bfd-97f8-c5b9bf76965c,Email engagement app user role,
616b7f4d-2097-455f-875d-c5e610973444,Shared Sms Channels Role,
896a28e5-678d-4fa8-ad59-c606d1aa98ce,DataProcessingConfigTableAppAccess,
607c39c4-0861-4c6f-b6bb-c61800f157a9,AISalesperson,
561967d1-6c5e-471c-a9f5-c667f8b5c60a,Salesperson,
8698c9c9-3f99-4e36-828a-c66c3c18c41b,PCS Sales User,
179b1e7f-dfa9-4ee6-a9c7-c66ccc3b70c5,Report Service Role,
51e1a192-afd4-4dc3-a5c9-c68d0c787a28,App Profile User,
8538811c-abf2-4403-93a8-c6d1dea8c8e1,CCA Analytics App,
1743ff45-e1d9-4f48-b13a-c72c275d4939,VA Analytics Role,
ff241c89-652c-4380-94a2-c72c38b6ad56,Activity Feeds,
fa26ee66-619d-49a4-8917-c74efd512539,(Deprecated) Marketing Realtime Feature Configuration Services User,
1c845d7a-ae92-4a70-893b-c75486012504,Desktop Flows Machine Owner,
6833689e-e127-4c89-a5a8-c7708ff47b48,(Deprecated) Metadata Store Updater Service Role,
8af9709d-ea6a-4f10-b307-c799fdbf90a9,BusinessApplicationPlatformRole,
ef8b692d-0cf7-44e6-b87e-c7bb5c9dfc95,Sales system access extension,
0d77eef3-0ee7-4567-8e01-c7c7bd7a5337,(Deprecated) Marketing Realtime Feature Configuration Reader,
036bf165-7f15-40dc-97a7-c8151d131658,Power Platform Data Analytics Role,
45c3b144-81ee-4198-968a-c8471de6330e,Omnichannel supervisor,
517a1fbd-8fef-4c99-aa80-c861cf55b2b0,Paramount MSS Engineer,
313995f9-4a4a-4d4a-afd1-c892da78e13e,Desktop Flows Machine Owner,
7bffb6ae-2f15-447f-9da0-c91564ad7f02,Productivity tools administrator,
872ac1cc-f430-4a84-92e4-c936ad4afdd9,PCS Business Development Manager,
0f9237b5-9380-4aa6-9bef-c94226c31bd7,Tour Author,
58114bc5-2e0e-493e-83d4-c94ffa62b4f7,Bot Author,
ac35b2b2-ea39-4c6a-b569-c96853da555c,Marketing Manager,
45aeb707-3af4-4ded-bdbc-c9770ab9950e,Forecast manager,
2dbb2d9e-6517-40e3-9cd8-c9ecb9845180,Activity Feeds,
c72cee3a-9230-463d-887d-ca0758684335,DataLakeFolderEntityContributor,
801bcf36-748b-412b-b9ff-ca0bf6a20154,Vice President of Marketing,
fc04bb94-ce1d-4abc-9eab-ca42de449d69,SupportUserCustomAPI Role,
b08d1337-3a17-47f4-b6b2-ca661926f335,Customer service app access,
68a2df7f-dc54-4f9e-9a5c-ca915bbe6260,Paramount MSS Shift Lead 2,
3994af31-15f6-4193-80ab-ca93ab26b5c4,Productivity tools user,
549dd942-7354-496d-a774-cab1bdca6318,App Deployment Orchestration Role,
2dfc2a47-4b78-474a-b0fb-cae92d3f01bc,SuggestedActionS2SRole,
e268b972-b3ab-4a34-a848-cb06f19dd97d,BizQAApp,
9e535a27-dada-431f-81d5-cb12d4dbcc8b,Help Page Author,
5d667671-6492-4651-a297-cb1a9981e159,SalesInsights AutoCapture Admin,
add4fdde-b110-44ea-8012-cb1b994cb6a0,(Deprecated) Metadata Store Reader,
2f38d278-dbf9-4340-b1cd-cb1ca230a062,Process Mining Application,
c0b68026-f497-46c0-ae5e-cb26fa1a2904,RPE Role,
b96ea07b-08af-4b62-a1b5-cb3c3424b965,Desktop Flow Machine Configuration Admin,
8b815494-85c7-4135-aeca-cb656c925424,IoT - Endpoint User,
bd33526c-3668-4f81-9045-cb70c6156dc6,IntegratedSearchApp,
ad1cdbf4-d786-4d92-aa68-cb825addbf11,Export Customizations (Solution Checker),
0cf90f64-dc4f-4791-a34a-cbad7194bee3,Paramount MSS Shift Lead 2,
0ea3dba6-8788-496c-b0eb-cc32a58923e0,Help Page Author,
bdf8a8d8-5b7d-42c9-a69e-cc3576e82d32,CCaaSCTQDVDiagnosticsRole,
a15cc9a7-7ce9-4891-a21a-cc4fa52dc0ea,Power Apps Checker Service Role,
a65f333c-a7d3-48af-b142-cc64728a2852,Desktop Flows Machine User,
16275b69-d78f-4a08-a167-cc65515eeea4,Paramount MSS Analyst,
377777e3-3a89-446a-86d2-ccb13ea4079f,Sales Work Assignment API Access,
aca73a94-f6aa-4b33-a6eb-ccbe5a7e016c,Portal RP Service Role,
4efae573-b825-4ba4-a826-ccfed09337c1,Deflection Service Role,
48e801c6-3c51-4730-bbeb-cd035d2ff931,PCS Sales Manager,
37f7ab94-83a1-4293-a72a-cd1aa6228e1d,Sales Copilot User,
3c69aa10-fb1c-4d82-a95f-cd2873925348,Playbook Manager,
e6a6514b-8707-4c23-8bd8-cd6a415bc4ee,Salesperson,
3d859898-9bc4-48aa-bf71-cd6ab8dab4dd,Omnichannel administrator,
5b5b3a63-e065-46c7-aab4-cd7dce095ade,Analytics Report Author,
7d12231d-75d1-4274-aab1-cd824bc52646,PCS BU Manager,
d1179082-801e-4c42-b312-cdc07db49308,PCS Sales User,
286d4276-dd7f-4476-ac0b-cdc0b9949913,PCS Marketing User,
8d9cec2b-11b9-461a-9755-ce6f689836be,Forecast AppUser,
67ea55e8-cf5d-4b7a-a3bc-ce78abaf8d1d,DataProcessingConfigTableAppAccess,
2744fd4a-e01f-40b8-88ae-ce8bfa162674,Power Automate AI Flows Application User,
e28d25de-e361-4def-844f-cede87cab81e,Productivity tools administrator,
e41a63dc-6d41-4aba-bab7-cef4d24d29a5,DataLakeFolderEntityContributor,
6675b1a6-0e8c-4333-ac7e-cef5e773d66f,Service Deleter,
454d1f77-c270-4778-8dbf-cf400c5ca334,Desktop Flows Runtime Application User,
6de36e35-d826-4370-811c-cf5e7b4a5614,PCS Renewal Sales,
5d66b512-331a-413f-84bb-cfa13800141f,Service Deleter,
cb1de2be-f931-4931-9b7b-cfccbed31c3f,Playbook Manager,
dc69addd-4b9c-419a-a507-cfd398cad12f,Cxp Services User,
50e667f9-14cf-4fc1-8c46-cff71096e9da,Sales Copilot User,
2352b9ca-586a-4dd8-8bb4-d033935598e7,Salesperson,
9a99ca18-3470-4d97-b2f1-d087ca9fc688,Bulk Archival Role,
2cfbbdef-4194-4dee-9473-d08cf8c26880,Sync Permissions,
c4d16540-cfa0-4d85-a54e-d0b398b236a4,Service Deleter,
a8bcc590-ba85-4d35-9dc6-d0b6a4996d37,Copilot for Service User,
4e766792-12ac-4f63-a820-d0bd85e49c29,Insights Apps Platform Role,
5c553303-434a-466c-a0a4-d0d196c84a16,Sustainability BusinessUnit - full access Role,
f2e9feb0-adc5-47e5-8dc1-d0e4529befe7,PowerPlatformInsightsRole,
84c86714-78e1-49dd-aa45-d0f8a7998f7e,System Customizer,
4c0c1d7b-358c-49fb-b8ef-d11014436c4b,PCS BU Manager - Country Level,
15e7bfa1-ee74-4f0a-b4bb-d127ed90a2cf,Omnichannel Messaging Platform Role,
4565699d-bd3c-4112-ae5b-d135279e88ed,Customer Service Representative,
29461de7-729a-4a29-ad39-d138e07a3647,Vice President of Marketing,
eee32ed2-9608-47a9-9532-d15b62563f39,RPE Role,
7b5283e6-8713-485f-8f05-d17077a268be,Omnichannel API access,
d910bb2e-9193-4c6e-a08b-d18d930a7ebb,Sales system access extension,
a76d6883-fd87-40b3-b2c0-d190087704a7,Playbook Manager,
17a268b1-b83f-412d-9c0b-d1a67aa0ae4b,Deflection Service Role,
235037cd-feb0-4d4a-b54b-d1cd37b2fa35,Channel Access,
8315777e-7dd0-4dae-8c73-d1ee2e056ab5,Sales Copilot Administrator,
374d5dbc-0ea7-40c2-bcac-d2223baf034d,BusinessApplicationPlatformRole,
b2c595c2-166b-4377-b6c6-d27b6162ac4b,Sales system access extension,
4c6a9177-dde4-4bb3-b5e5-d27e3a8d10d0,Channel Access,
f99527ac-8748-43a9-8b63-d27e70e0acee,Teams Chat Sync App Access,
f5cceac9-a291-46bb-9d6a-d2a554e88448,Bot Transcript Viewer,
0e19201f-3cae-431e-9342-d2b19d01d5e0,Marketing Manager,
0ba2906e-ecfa-45ba-ba80-d2b2336e4026,Cxp Personalization Services User,
60de255a-a62a-4fde-a457-d2bf9cd2ee1c,Bot Author,
d8acf8dd-445d-4fac-9040-d32fafaf66a0,Sales Lead Research App User Role,
099d5a4b-3a54-4846-8831-d37f3615cef5,Service Deleter,
88516aa8-3f03-46f4-bc97-d38ec4a90983,Paramount Support BU Manager,
625388da-f3e3-4741-80f9-d3f946c7d45b,Dataverse as a Cluster App Role,
c7725dab-58e8-4b20-a364-d4388e6f87b9,Support User,
9415e3b4-d2c9-4d05-9715-d457d45afa33,Global Active Metrics Monitoring Alerting Custom Role,
a610d2ec-3757-47ed-bee5-d45c9654741e,Data Sync Framework Role,
1e43febc-53f9-4a41-a587-d4b7c21d7732,Sales system access extension,
011db9fa-5e25-4566-9570-d4eb7f46bbdc,Sales system access extension,
1bd11398-c790-4894-804a-d4f41f55a9ef,Desktop Flows Machine User Can Share,
14118161-a116-4eda-aba7-d537e85ab00d,Cxp Dataverse Datasource Services User,
88b87c37-1472-4798-ac48-d56509eb6e1d,BizQAApp,
e5810be7-2aa7-43f0-ba12-d5921490a6ff,IoT - Endpoint User,
0221eb89-be8a-4e72-b738-d5ab5e7a17b4,Power Platform Dataflows Service Role,
2c41a8bf-5a9b-4bf1-b940-d5bb8b1aa632,Email engagement app user role,
3b305bc7-5cf5-464b-985e-d6237f6496f1,Service Deleter,"Has full Delete permission to all entities, including custom entities. This role is primarily used by the service and requires deleting records in all entities. This role can't be assigned to a user or team."
abb1db45-7812-44e8-9e5c-d63b40fb5ddb,Omnichannel CDS Flush Role,
74c8f044-8a8a-4bc3-bba5-d64bf60cc2ac,Dataflow Maker,
d9642b5f-82c3-41fb-a00b-d66cfe3f6d06,Channel Access,
1dbd8830-66eb-4782-8a79-d67cd0e613b4,Bot Author,
5f9372f2-52aa-4dcb-b0b1-d696c56ffbe4,Bulk Archival Role,
72487184-0cae-4cd4-95d5-d698ececd385,Power Apps Checker Service Role,
1ead6522-1fc1-41a9-ac0a-d69b80663583,PCS Business Development Manager,
726d11d6-d9cf-4503-ade9-d6a4be7fa095,Desktop Flows AI Application User,
d83622ab-30dc-4d69-b356-d6ff379bc3f1,Channel Access,
160d112a-b3c0-466b-9993-d70f7b47fbf3,Sync Permissions,
49950783-1d9e-44a9-b40e-d75d7b42dd70,Scheduler,
314a3930-7bd2-4fe6-b832-d770941e98f2,Activity Feeds,
13f08e77-0310-4e9f-8591-d7713e8d0843,PCS BU Manager,
